GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2020-02-28,21900882,Final,1610612749,1610612760,2019,1610612749,133.0,"0,50","0,86","0,47",34.0,66.0,1610612760,86.0,"0,363","0,7","0,171",14.0,36.0,1
2020-02-28,21900883,Final,1610612740,1610612739,2019,1610612740,116.0,"0,55","0,73","0,39",36.0,49.0,1610612739,104.0,"0,453","0,583","0,355",27.0,34.0,1
2020-02-28,21900884,Final,1610612756,1610612765,2019,1610612756,111.0,"0,60","0,71","0,39",31.0,38.0,1610612765,113.0,"0,489","0,75","0,406",27.0,31.0,0
2020-02-28,21900885,Final,1610612762,1610612764,2019,1610612762,129.0,"0,49","0,73","0,51",23.0,54.0,1610612764,119.0,"0,459","0,714","0,378",23.0,41.0,1
2020-02-28,21900886,Final,1610612746,1610612743,2019,1610612746,132.0,"0,54","0,90","0,46",35.0,46.0,1610612743,103.0,"0,451","0,75","0,36",19.0,39.0,1
2020-02-27,21900873,Final,1610612755,1610612752,2019,1610612755,115.0,"0,50","0,77","0,48",32.0,44.0,1610612752,106.0,"0,506","0,583","0,348",28.0,39.0,1
2020-02-27,21900874,Final,1610612754,1610612757,2019,1610612754,106.0,"0,44","0,78","0,32",21.0,48.0,1610612757,100.0,"0,461","0,643","0,3",14.0,45.0,1
2020-02-27,21900875,Final,1610612760,1610612758,2019,1610612760,112.0,"0,49","0,72","0,35",20.0,37.0,1610612758,108.0,"0,451",1,"0,343",30.0,45.0,1
2020-02-27,21900876,Final,1610612744,1610612747,2019,1610612744,86.0,"0,43","0,90","0,28",27.0,37.0,1610612747,116.0,"0,511","0,667","0,333",24.0,44.0,0
2020-02-26,21900864,Final,1610612766,1610612752,2019,1610612766,107.0,"0,47","0,76","0,33",25.0,37.0,1610612752,101.0,"0,506","0,647","0,267",22.0,42.0,1
2020-02-26,21900865,Final,1610612739,1610612755,2019,1610612739,108.0,"0,53","0,88","0,46",24.0,48.0,1610612755,94.0,"0,404","0,643","0,342",22.0,31.0,1
2020-02-26,21900866,Final,1610612764,1610612751,2019,1610612764,110.0,"0,43","0,81","0,39",22.0,39.0,1610612751,106.0,"0,414","0,686","0,278",15.0,56.0,1
2020-02-26,21900867,Final,1610612737,1610612753,2019,1610612737,120.0,"0,45","0,92","0,36",30.0,42.0,1610612753,130.0,"0,49","0,72","0,438",30.0,52.0,0
2020-02-26,21900868,Final,1610612748,1610612750,2019,1610612748,126.0,"0,53","0,77","0,42",30.0,43.0,1610612750,129.0,"0,516","0,72","0,37",28.0,33.0,0
2020-02-26,21900870,Final,1610612745,1610612763,2019,1610612745,140.0,"0,56","0,87","0,46",22.0,44.0,1610612763,112.0,"0,398","0,619","0,333",28.0,49.0,1
2020-02-26,21900869,Final,1610612759,1610612742,2019,1610612759,103.0,"0,42","0,74","0,33",22.0,55.0,1610612742,109.0,"0,419","0,667","0,378",25.0,43.0,0
2020-02-26,21900871,Final,1610612756,1610612746,2019,1610612756,92.0,"0,39","0,83","0,27",29.0,48.0,1610612746,102.0,"0,44","0,933","0,368",22.0,46.0,0
2020-02-26,21900872,Final,1610612762,1610612738,2019,1610612762,103.0,"0,45","0,73","0,30",16.0,41.0,1610612738,114.0,"0,536","0,813","0,423",21.0,44.0,0
2020-02-25,21900857,Final,1610612754,1610612766,2019,1610612754,119.0,"0,57","0,85","0,44",35.0,56.0,1610612766,80.0,"0,333","0,444","0,303",22.0,39.0,1
2020-02-25,21900858,Final,1610612761,1610612749,2019,1610612761,97.0,"0,35","0,71","0,35",21.0,43.0,1610612749,108.0,"0,381","0,833","0,333",23.0,53.0,0
2020-02-25,21900859,Final,1610612741,1610612760,2019,1610612741,122.0,"0,54","0,67","0,39",22.0,39.0,1610612760,124.0,"0,553","0,743","0,467",25.0,37.0,0
2020-02-25,21900860,Final,1610612743,1610612765,2019,1610612743,115.0,"0,58","0,82","0,47",33.0,41.0,1610612765,98.0,"0,407","0,81","0,366",24.0,33.0,1
2020-02-25,21900861,Final,1610612747,1610612740,2019,1610612747,118.0,"0,44","0,71","0,30",27.0,51.0,1610612740,109.0,"0,453","0,767","0,296",31.0,45.0,1
2020-02-25,21900862,Final,1610612757,1610612738,2019,1610612757,106.0,"0,45","0,74","0,42",24.0,41.0,1610612738,118.0,"0,478","0,929","0,487",19.0,45.0,0
2020-02-25,21900863,Final,1610612744,1610612758,2019,1610612744,94.0,"0,44","0,83","0,14",21.0,34.0,1610612758,112.0,"0,526","0,559","0,433",25.0,40.0,0
2020-02-24,21900849,Final,1610612739,1610612748,2019,1610612739,125.0,"0,44","0,74","0,38",25.0,53.0,1610612748,119.0,"0,458","0,75","0,381",33.0,49.0,1
2020-02-24,21900850,Final,1610612755,1610612737,2019,1610612755,129.0,"0,51","0,90","0,40",27.0,48.0,1610612737,112.0,"0,412","0,889","0,211",19.0,44.0,1
2020-02-24,21900851,Final,1610612764,1610612749,2019,1610612764,134.0,"0,48","0,76","0,43",27.0,41.0,1610612749,137.0,"0,57","0,815","0,459",26.0,45.0,0
2020-02-24,21900852,Final,1610612751,1610612753,2019,1610612751,113.0,"0,48","0,63","0,43",29.0,49.0,1610612753,115.0,"0,494","0,824","0,382",27.0,41.0,0
2020-02-24,21900853,Final,1610612745,1610612752,2019,1610612745,123.0,"0,50","0,68","0,33",20.0,38.0,1610612752,112.0,"0,44","0,7","0,379",20.0,54.0,1
2020-02-24,21900854,Final,1610612742,1610612750,2019,1610612742,139.0,"0,51","0,75","0,36",28.0,54.0,1610612750,123.0,"0,442","0,706","0,357",16.0,42.0,1
2020-02-24,21900855,Final,1610612762,1610612756,2019,1610612762,111.0,"0,47","0,86","0,39",16.0,30.0,1610612756,131.0,"0,563","0,875","0,6",33.0,38.0,0
2020-02-24,21900856,Final,1610612746,1610612763,2019,1610612746,124.0,"0,50","0,82","0,43",33.0,50.0,1610612763,97.0,"0,416","0,727","0,259",20.0,45.0,1
2020-02-23,21900842,Final,1610612747,1610612738,2019,1610612747,114.0,"0,45","0,68","0,32",20.0,46.0,1610612738,112.0,"0,458","0,767","0,382",20.0,44.0,1
2020-02-23,21900843,Final,1610612761,1610612754,2019,1610612761,127.0,"0,51","0,89","0,39",32.0,57.0,1610612754,81.0,"0,326","0,647","0,242",23.0,39.0,1
2020-02-23,21900844,Final,1610612743,1610612750,2019,1610612743,128.0,"0,59","0,65","0,37",29.0,38.0,1610612750,116.0,"0,444","0,759","0,35",26.0,38.0,1
2020-02-23,21900845,Final,1610612741,1610612764,2019,1610612741,126.0,"0,56","0,64","0,49",27.0,37.0,1610612764,117.0,"0,507","0,861","0,4",24.0,34.0,1
2020-02-23,21900846,Final,1610612760,1610612759,2019,1610612760,131.0,"0,58","0,88","0,46",28.0,54.0,1610612759,103.0,"0,369","0,842","0,289",27.0,43.0,1
2020-02-23,21900847,Final,1610612744,1610612740,2019,1610612744,101.0,"0,44","0,67","0,31",28.0,48.0,1610612740,115.0,"0,469","0,462","0,405",34.0,52.0,0
2020-02-23,21900848,Final,1610612757,1610612765,2019,1610612757,107.0,"0,49","0,63","0,43",20.0,41.0,1610612765,104.0,"0,43","0,95","0,314",18.0,44.0,1
2020-02-22,21900835,Final,1610612746,1610612758,2019,1610612746,103.0,"0,39","0,86","0,33",20.0,47.0,1610612758,112.0,"0,449","0,769","0,387",25.0,48.0,0
2020-02-22,21900836,Final,1610612766,1610612751,2019,1610612766,86.0,"0,35","0,57","0,34",22.0,45.0,1610612751,115.0,"0,483","0,737","0,362",26.0,54.0,0
2020-02-22,21900837,Final,1610612737,1610612742,2019,1610612737,111.0,"0,44","0,65","0,22",27.0,53.0,1610612742,107.0,"0,449","0,684","0,318",23.0,48.0,1
2020-02-22,21900838,Final,1610612748,1610612739,2019,1610612748,124.0,"0,57","0,75","0,48",34.0,29.0,1610612739,105.0,"0,481","0,727","0,361",29.0,40.0,1
2020-02-22,21900839,Final,1610612741,1610612756,2019,1610612741,104.0,"0,43","0,86","0,37",18.0,38.0,1610612756,112.0,"0,442","0,839","0,333",26.0,47.0,0
2020-02-22,21900840,Final,1610612749,1610612755,2019,1610612749,119.0,"0,53","0,69","0,34",35.0,57.0,1610612755,98.0,"0,354","0,833","0,342",17.0,43.0,1
2020-02-22,21900841,Final,1610612762,1610612745,2019,1610612762,110.0,"0,47","0,79","0,23",18.0,46.0,1610612745,120.0,"0,489","0,714","0,417",20.0,42.0,0
2020-02-21,21900826,Final,1610612753,1610612742,2019,1610612753,106.0,"0,39","0,79","0,21",21.0,48.0,1610612742,122.0,"0,512","0,808","0,395",26.0,50.0,0
2020-02-21,21900827,Final,1610612764,1610612739,2019,1610612764,108.0,"0,39","0,74","0,24",24.0,47.0,1610612739,113.0,"0,531","0,64","0,407",19.0,47.0,0
2020-02-21,21900828,Final,1610612752,1610612754,2019,1610612752,98.0,"0,43","0,68","0,44",21.0,40.0,1610612754,106.0,"0,409","0,788","0,286",20.0,50.0,0
2020-02-21,21900829,Final,1610612761,1610612756,2019,1610612761,118.0,"0,53","0,91","0,38",24.0,48.0,1610612756,101.0,"0,413","0,826","0,176",29.0,34.0,1
2020-02-21,21900830,Final,1610612750,1610612738,2019,1610612750,117.0,"0,40","0,86","0,36",23.0,43.0,1610612738,127.0,"0,463","0,784","0,345",21.0,58.0,0
2020-02-21,21900831,Final,1610612760,1610612743,2019,1610612760,113.0,"0,46","0,89","0,35",19.0,44.0,1610612743,101.0,"0,481","0,913","0,222",19.0,39.0,1
2020-02-21,21900832,Final,1610612762,1610612759,2019,1610612762,104.0,"0,43","0,85","0,36",25.0,47.0,1610612759,113.0,"0,44","0,885","0,5",22.0,48.0,0
2020-02-21,21900833,Final,1610612747,1610612763,2019,1610612747,117.0,"0,48","0,65","0,31",25.0,49.0,1610612763,105.0,"0,457","0,516","0,333",22.0,50.0,1
2020-02-21,21900834,Final,1610612757,1610612740,2019,1610612757,115.0,"0,46","0,76","0,37",20.0,46.0,1610612740,128.0,"0,536","0,606","0,529",36.0,46.0,0
2020-02-20,21900820,Final,1610612765,1610612749,2019,1610612765,106.0,"0,48","0,81","0,35",25.0,46.0,1610612749,126.0,"0,505","0,815","0,303",24.0,41.0,0
2020-02-20,21900821,Final,1610612737,1610612748,2019,1610612737,129.0,"0,48","0,89","0,46",22.0,41.0,1610612748,124.0,"0,408","0,868","0,297",28.0,51.0,1
2020-02-20,21900822,Final,1610612755,1610612751,2019,1610612755,112.0,"0,44","0,91","0,18",19.0,48.0,1610612751,104.0,"0,353","0,786","0,294",22.0,49.0,1
2020-02-20,21900823,Final,1610612741,1610612766,2019,1610612741,93.0,"0,43","0,63","0,23",24.0,38.0,1610612766,103.0,"0,473","0,862","0,286",22.0,44.0,0
2020-02-20,21900824,Final,1610612758,1610612763,2019,1610612758,129.0,"0,51","0,72","0,49",22.0,27.0,1610612763,125.0,"0,506","0,844","0,4",25.0,51.0,1
2020-02-20,21900825,Final,1610612744,1610612745,2019,1610612744,105.0,"0,49","0,83","0,21",26.0,40.0,1610612745,135.0,"0,529","0,909","0,51",31.0,36.0,0
2020-02-13,21900818,Final,1610612738,1610612746,2019,1610612738,141.0,"0,44","0,83","0,42",22.0,51.0,1610612746,133.0,"0,418","0,811","0,314",19.0,55.0,1
2020-02-13,21900819,Final,1610612740,1610612760,2019,1610612740,118.0,"0,49","0,74","0,40",31.0,46.0,1610612760,123.0,"0,5","0,818","0,481",28.0,40.0,0
2020-02-12,21900807,Final,1610612739,1610612737,2019,1610612739,127.0,"0,51","0,84","0,36",25.0,55.0,1610612737,105.0,"0,429","0,8","0,382",24.0,38.0,1
2020-02-12,21900808,Final,1610612753,1610612765,2019,1610612753,116.0,"0,46","0,89","0,33",34.0,46.0,1610612765,112.0,"0,435","0,933","0,4",28.0,47.0,1
2020-02-12,21900809,Final,1610612751,1610612761,2019,1610612751,101.0,"0,41","0,80","0,26",27.0,55.0,1610612761,91.0,"0,378","0,769","0,302",21.0,42.0,1
2020-02-12,21900810,Final,1610612754,1610612749,2019,1610612754,118.0,"0,52","0,79","0,33",28.0,44.0,1610612749,111.0,"0,407","0,96","0,351",18.0,44.0,1
2020-02-12,21900811,Final,1610612752,1610612764,2019,1610612752,96.0,"0,41","0,72","0,13",19.0,52.0,1610612764,114.0,"0,476","0,727","0,357",25.0,40.0,0
2020-02-12,21900812,Final,1610612763,1610612757,2019,1610612763,111.0,"0,47","0,68","0,26",26.0,57.0,1610612757,104.0,"0,371","0,792","0,351",21.0,51.0,1
2020-02-12,21900813,Final,1610612750,1610612766,2019,1610612750,108.0,"0,39","0,80","0,29",25.0,48.0,1610612766,115.0,"0,467","0,652","0,412",22.0,52.0,0
2020-02-12,21900814,Final,1610612742,1610612758,2019,1610612742,130.0,"0,57","0,81","0,43",34.0,47.0,1610612758,111.0,"0,414","0,773","0,308",26.0,40.0,1
2020-02-12,21900815,Final,1610612756,1610612744,2019,1610612756,112.0,"0,46","0,93","0,38",25.0,40.0,1610612744,106.0,"0,506","0,895","0,355",27.0,38.0,1
2020-02-12,21900816,Final,1610612762,1610612748,2019,1610612762,116.0,"0,48","0,87","0,39",23.0,53.0,1610612748,101.0,"0,432","0,75","0,333",19.0,37.0,1
2020-02-12,21900817,Final,1610612743,1610612747,2019,1610612743,116.0,"0,50","0,77","0,44",32.0,42.0,1610612747,120.0,"0,505","0,519","0,364",29.0,49.0,0
2020-02-11,21900802,Final,1610612755,1610612746,2019,1610612755,110.0,"0,46","0,67","0,30",25.0,50.0,1610612746,103.0,"0,444","0,692","0,452",25.0,42.0,1
2020-02-11,21900803,Final,1610612764,1610612741,2019,1610612764,126.0,"0,54","0,79","0,34",28.0,44.0,1610612741,114.0,"0,478","0,714","0,41",25.0,44.0,1
2020-02-11,21900804,Final,1610612740,1610612757,2019,1610612740,138.0,"0,53","0,81","0,41",40.0,50.0,1610612757,117.0,"0,473","0,786","0,241",21.0,40.0,1
2020-02-11,21900805,Final,1610612760,1610612759,2019,1610612760,106.0,"0,46","0,81","0,36",19.0,35.0,1610612759,114.0,"0,488","0,926","0,28",20.0,46.0,0
2020-02-11,21900806,Final,1610612745,1610612738,2019,1610612745,116.0,"0,43","0,88","0,29",17.0,45.0,1610612738,105.0,"0,435","0,8","0,344",24.0,48.0,1
2020-02-10,21900793,Final,1610612765,1610612766,2019,1610612765,76.0,"0,35","0,85","0,20",21.0,52.0,1610612766,87.0,"0,375","0,857","0,25",19.0,45.0,0
2020-02-10,21900794,Final,1610612754,1610612751,2019,1610612754,105.0,"0,49","0,73","0,23",28.0,40.0,1610612751,106.0,"0,402","0,75","0,324",20.0,53.0,0
2020-02-10,21900795,Final,1610612753,1610612737,2019,1610612753,135.0,"0,53","0,77","0,47",33.0,45.0,1610612737,126.0,"0,534","0,941","0,432",33.0,31.0,1
2020-02-10,21900796,Final,1610612761,1610612750,2019,1610612761,137.0,"0,57","0,78","0,52",29.0,41.0,1610612750,126.0,"0,453","0,857","0,45",24.0,38.0,1
2020-02-10,21900797,Final,1610612749,1610612758,2019,1610612749,123.0,"0,45","0,83","0,43",26.0,55.0,1610612758,111.0,"0,416","0,722","0,326",23.0,49.0,1
2020-02-10,21900798,Final,1610612742,1610612762,2019,1610612742,119.0,"0,47","0,84","0,35",24.0,26.0,1610612762,123.0,"0,59","0,762","0,429",27.0,45.0,0
2020-02-10,21900799,Final,1610612743,1610612759,2019,1610612743,127.0,"0,56","0,83","0,51",34.0,37.0,1610612759,120.0,"0,482","0,88","0,5",33.0,36.0,1
2020-02-10,21900800,Final,1610612744,1610612748,2019,1610612744,101.0,"0,39","0,88","0,32",23.0,40.0,1610612748,113.0,"0,494","0,714","0,364",36.0,45.0,0
2020-02-10,21900801,Final,1610612747,1610612756,2019,1610612747,125.0,"0,52","0,68","0,38",28.0,59.0,1610612756,100.0,"0,421","0,806","0,355",26.0,29.0,1
2020-02-09,21900786,Final,1610612760,1610612738,2019,1610612760,111.0,"0,45","0,76","0,41",14.0,44.0,1610612738,112.0,"0,452","0,741","0,444",19.0,53.0,0
2020-02-09,21900787,Final,1610612737,1610612752,2019,1610612737,140.0,"0,45","0,90","0,35",29.0,50.0,1610612752,135.0,"0,473","0,72","0,382",30.0,56.0,1
2020-02-09,21900788,Final,1610612755,1610612741,2019,1610612755,118.0,"0,50","0,72","0,41",29.0,44.0,1610612741,111.0,"0,489","0,765","0,375",23.0,42.0,1
2020-02-09,21900789,Final,1610612764,1610612763,2019,1610612764,99.0,"0,35","0,76","0,21",25.0,50.0,1610612763,106.0,"0,422","0,6","0,156",19.0,62.0,0
2020-02-09,21900790,Final,1610612745,1610612762,2019,1610612745,113.0,"0,46","0,71","0,36",20.0,36.0,1610612762,114.0,"0,488","0,833","0,395",25.0,48.0,0
2020-02-09,21900791,Final,1610612739,1610612746,2019,1610612739,92.0,"0,37","0,68","0,21",22.0,45.0,1610612746,133.0,"0,57","0,75","0,333",28.0,52.0,0
2020-02-09,21900792,Final,1610612757,1610612748,2019,1610612757,115.0,"0,47","0,73","0,45",20.0,43.0,1610612748,109.0,"0,398","0,786","0,408",31.0,49.0,1
2020-02-08,21900777,Final,1610612753,1610612749,2019,1610612753,95.0,"0,38","0,79","0,25",28.0,46.0,1610612749,111.0,"0,452","0,75","0,385",26.0,62.0,0
2020-02-08,21900778,Final,1610612766,1610612742,2019,1610612766,100.0,"0,44","0,72","0,31",15.0,39.0,1610612742,116.0,"0,506",1,"0,486",29.0,46.0,0
2020-02-08,21900779,Final,1610612765,1610612752,2019,1610612765,92.0,"0,49","0,69","0,45",21.0,28.0,1610612752,95.0,"0,447","0,647","0,364",24.0,47.0,0
2020-02-08,21900780,Final,1610612754,1610612740,2019,1610612754,117.0,"0,53","0,74","0,35",25.0,37.0,1610612740,124.0,"0,463","0,84","0,395",27.0,53.0,0
2020-02-08,21900781,Final,1610612761,1610612751,2019,1610612761,119.0,"0,47","0,71","0,40",22.0,48.0,1610612751,118.0,"0,446","0,833","0,364",27.0,46.0,1
2020-02-08,21900782,Final,1610612750,1610612746,2019,1610612750,142.0,"0,55","0,67","0,59",39.0,46.0,1610612746,115.0,"0,477","0,828","0,346",24.0,43.0,1
2020-02-08,21900783,Final,1610612744,1610612747,2019,1610612744,120.0,"0,52","0,65","0,41",31.0,33.0,1610612747,125.0,"0,524","0,735","0,483",29.0,47.0,0
2020-02-08,21900784,Final,1610612756,1610612743,2019,1610612756,108.0,"0,44","1,00","0,28",25.0,41.0,1610612743,117.0,"0,549","0,762","0,393",23.0,40.0,0
2020-02-08,21900785,Final,1610612758,1610612759,2019,1610612758,122.0,"0,52","0,65","0,54",25.0,39.0,1610612759,102.0,"0,506","0,722","0,292",23.0,41.0,1
2020-02-07,21900769,Final,1610612755,1610612763,2019,1610612755,119.0,"0,53","0,60","0,56",34.0,50.0,1610612763,107.0,"0,409","0,839","0,238",25.0,40.0,1
2020-02-07,21900770,Final,1610612764,1610612742,2019,1610612764,119.0,"0,50","0,77","0,50",28.0,39.0,1610612742,118.0,"0,462","0,857","0,4",27.0,49.0,1
2020-02-07,21900771,Final,1610612738,1610612737,2019,1610612738,112.0,"0,43","0,82","0,43",23.0,47.0,1610612737,107.0,"0,407","0,923","0,333",21.0,46.0,1
2020-02-07,21900772,Final,1610612754,1610612761,2019,1610612754,106.0,"0,45","0,82","0,29",26.0,47.0,1610612761,115.0,"0,477","0,824","0,447",28.0,39.0,0
2020-02-07,21900773,Final,1610612760,1610612765,2019,1610612760,108.0,"0,51","0,83","0,22",21.0,42.0,1610612765,101.0,"0,427","0,737","0,289",19.0,37.0,1
2020-02-07,21900774,Final,1610612756,1610612745,2019,1610612756,127.0,"0,56","0,96","0,48",29.0,51.0,1610612745,91.0,"0,341","0,846","0,229",16.0,29.0,1
2020-02-07,21900775,Final,1610612758,1610612748,2019,1610612758,105.0,"0,49","0,50","0,43",29.0,36.0,1610612748,97.0,"0,442","0,68","0,3",21.0,42.0,1
2020-02-07,21900776,Final,1610612762,1610612757,2019,1610612762,117.0,"0,50","0,71","0,33",21.0,56.0,1610612757,114.0,"0,454","0,643","0,425",14.0,43.0,1
2020-02-06,21900764,Final,1610612752,1610612753,2019,1610612752,105.0,"0,47","0,68","0,30",27.0,39.0,1610612753,103.0,"0,453","0,867","0,29",22.0,39.0,1
2020-02-06,21900765,Final,1610612741,1610612740,2019,1610612741,119.0,"0,50","0,61","0,45",25.0,40.0,1610612740,125.0,"0,563","0,579","0,421",38.0,45.0,0
2020-02-06,21900766,Final,1610612749,1610612755,2019,1610612749,112.0,"0,47","0,67","0,32",19.0,60.0,1610612755,101.0,"0,374","0,571","0,422",24.0,50.0,1
2020-02-06,21900767,Final,1610612757,1610612759,2019,1610612757,125.0,"0,53","0,75","0,49",28.0,50.0,1610612759,117.0,"0,446","0,893","0,357",25.0,39.0,1
2020-02-06,21900768,Final,1610612747,1610612745,2019,1610612747,111.0,"0,50","0,75","0,29",33.0,38.0,1610612745,121.0,"0,506","0,889","0,452",20.0,37.0,0
2020-02-05,21900755,Final,1610612765,1610612756,2019,1610612765,116.0,"0,48","0,75","0,43",31.0,42.0,1610612756,108.0,"0,545","0,8","0,462",29.0,37.0,1
2020-02-05,21900756,Final,1610612738,1610612753,2019,1610612738,116.0,"0,54","0,69","0,57",23.0,41.0,1610612753,100.0,"0,427","0,767","0,419",20.0,39.0,1
2020-02-05,21900757,Final,1610612751,1610612744,2019,1610612751,129.0,"0,51","0,87","0,41",29.0,65.0,1610612744,88.0,"0,365","0,722","0,128",20.0,34.0,1
2020-02-05,21900758,Final,1610612761,1610612754,2019,1610612761,119.0,"0,50","0,88","0,38",27.0,37.0,1610612754,118.0,"0,524","0,813","0,487",29.0,42.0,1
2020-02-05,21900759,Final,1610612750,1610612737,2019,1610612750,120.0,"0,50","0,75","0,26",18.0,33.0,1610612737,127.0,"0,524","0,933","0,406",23.0,44.0,0
2020-02-05,21900760,Final,1610612760,1610612739,2019,1610612760,109.0,"0,47","0,80","0,35",21.0,40.0,1610612739,103.0,"0,461","0,545","0,395",31.0,45.0,1
2020-02-05,21900761,Final,1610612742,1610612763,2019,1610612742,107.0,"0,36","0,92","0,40",19.0,42.0,1610612763,121.0,"0,528","0,75","0,48",27.0,52.0,0
2020-02-05,21900762,Final,1610612762,1610612743,2019,1610612762,95.0,"0,42","0,64","0,36",20.0,46.0,1610612743,98.0,"0,433","0,722","0,233",23.0,52.0,0
2020-02-05,21900763,Final,1610612746,1610612748,2019,1610612746,128.0,"0,51","0,74","0,44",35.0,51.0,1610612748,111.0,"0,43","0,714","0,381",29.0,46.0,1
2020-02-04,21900751,Final,1610612740,1610612749,2019,1610612740,108.0,"0,38","0,75","0,29",26.0,49.0,1610612749,120.0,"0,471","0,765","0,306",34.0,53.0,0
2020-02-04,21900752,Final,1610612745,1610612766,2019,1610612745,125.0,"0,44","0,83","0,33",25.0,41.0,1610612766,110.0,"0,47","0,792","0,394",22.0,53.0,1
2020-02-04,21900753,Final,1610612743,1610612757,2019,1610612743,127.0,"0,51","0,72","0,50",30.0,50.0,1610612757,99.0,"0,396","0,818","0,29",16.0,36.0,1
2020-02-04,21900754,Final,1610612747,1610612759,2019,1610612747,129.0,"0,59","0,68","0,43",28.0,58.0,1610612759,102.0,"0,44","0,6","0,481",21.0,28.0,1
2020-02-03,21900741,Final,1610612766,1610612753,2019,1610612766,100.0,"0,46","0,64","0,29",24.0,46.0,1610612753,112.0,"0,538","0,588","0,471",35.0,37.0,0
2020-02-03,21900742,Final,1610612739,1610612752,2019,1610612739,134.0,"0,57","0,67","0,51",34.0,34.0,1610612752,139.0,"0,559","0,714","0,385",33.0,46.0,0
2020-02-03,21900743,Final,1610612754,1610612742,2019,1610612754,103.0,"0,46","0,73","0,21",28.0,40.0,1610612742,112.0,"0,419","0,957","0,4",20.0,51.0,0
2020-02-03,21900744,Final,1610612764,1610612744,2019,1610612764,117.0,"0,51","0,83","0,41",28.0,35.0,1610612744,125.0,"0,494","0,774","0,5",31.0,44.0,0
2020-02-03,21900745,Final,1610612737,1610612738,2019,1610612737,115.0,"0,50","0,91","0,40",22.0,32.0,1610612738,123.0,"0,533","0,882","0,414",21.0,44.0,0
2020-02-03,21900746,Final,1610612751,1610612756,2019,1610612751,119.0,"0,48","0,86","0,44",28.0,44.0,1610612756,97.0,"0,433","0,722","0,353",23.0,43.0,1
2020-02-03,21900747,Final,1610612748,1610612755,2019,1610612748,137.0,"0,57","0,83","0,50",27.0,35.0,1610612755,106.0,"0,434","0,84","0,342",24.0,44.0,1
2020-02-03,21900748,Final,1610612763,1610612765,2019,1610612763,96.0,"0,47","0,83","0,12",27.0,47.0,1610612765,82.0,"0,347","0,667","0,308",21.0,51.0,1
2020-02-03,21900749,Final,1610612758,1610612750,2019,1610612758,113.0,"0,51","0,74","0,52",26.0,34.0,1610612750,109.0,"0,435","0,786","0,342",25.0,45.0,1
2020-02-03,21900750,Final,1610612746,1610612759,2019,1610612746,108.0,"0,46","0,79","0,41",28.0,51.0,1610612759,105.0,"0,421","0,813","0,324",21.0,46.0,1
2020-02-02,21900737,Final,1610612765,1610612743,2019,1610612765,128.0,"0,51","0,75","0,45",33.0,43.0,1610612743,123.0,"0,5","0,773","0,313",30.0,47.0,1
2020-02-02,21900738,Final,1610612745,1610612740,2019,1610612745,117.0,"0,39","0,86","0,31",22.0,43.0,1610612740,109.0,"0,447","0,75","0,303",21.0,63.0,1
2020-02-02,21900739,Final,1610612749,1610612756,2019,1610612749,129.0,"0,50","0,67","0,40",30.0,60.0,1610612756,108.0,"0,394","0,87","0,261",20.0,49.0,1
2020-02-02,21900740,Final,1610612761,1610612741,2019,1610612761,129.0,"0,56","0,83","0,47",28.0,46.0,1610612741,102.0,"0,389","0,654","0,313",25.0,41.0,1
2020-02-01,21900727,Final,1610612746,1610612750,2019,1610612746,118.0,"0,46","0,89","0,35",20.0,50.0,1610612750,106.0,"0,405","0,838","0,179",24.0,44.0,1
2020-02-01,21900728,Final,1610612754,1610612752,2019,1610612754,85.0,"0,42","0,62","0,33",21.0,34.0,1610612752,92.0,"0,415","0,739","0,269",19.0,57.0,0
2020-02-01,21900729,Final,1610612753,1610612748,2019,1610612753,89.0,"0,40","0,82","0,27",21.0,39.0,1610612748,102.0,"0,429","0,808","0,455",24.0,48.0,0
2020-02-01,21900730,Final,1610612739,1610612744,2019,1610612739,112.0,"0,43","1,00","0,36",26.0,46.0,1610612744,131.0,"0,533","0,895","0,514",39.0,44.0,0
2020-02-01,21900731,Final,1610612764,1610612751,2019,1610612764,113.0,"0,44","0,62","0,28",21.0,51.0,1610612751,107.0,"0,415","0,619","0,34",25.0,53.0,1
2020-02-01,21900732,Final,1610612738,1610612755,2019,1610612738,116.0,"0,48","0,78","0,27",15.0,42.0,1610612755,95.0,"0,369","0,839","0,212",15.0,47.0,1
2020-02-01,21900733,Final,1610612742,1610612737,2019,1610612742,123.0,"0,47","0,94","0,51",26.0,53.0,1610612737,100.0,"0,407","0,762","0,303",19.0,50.0,1
2020-02-01,21900734,Final,1610612759,1610612766,2019,1610612759,114.0,"0,52","0,67","0,36",27.0,44.0,1610612766,90.0,"0,422","0,833","0,278",29.0,37.0,1
2020-02-01,21900736,Final,1610612758,1610612747,2019,1610612758,113.0,"0,43","0,81","0,32",21.0,44.0,1610612747,129.0,"0,512","0,815","0,442",33.0,46.0,0
2020-02-01,21900735,Final,1610612757,1610612762,2019,1610612757,124.0,"0,51","0,83","0,52",20.0,51.0,1610612762,107.0,"0,426",1,"0,439",19.0,37.0,1
